catalogue_release,observable_id,measurement_id,object_id,observable_name,value,err_plus,err_minus,censoring,unit,uncertainty_kind,source_location
v2-dataset-catalogue,RUBIES423342658_baccus26__edd_ratio,RUBIES423342658_baccus26,RUBIES_4233_42658,edd_ratio,0.4024,0.0093,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410671365_baccus26__log_mbh,EGS410671365_baccus26,EGS_4106_71365,log_mbh,5.79,0.0267,0.0299,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410671365_baccus26__halpha_broad_fwhm,EGS410671365_baccus26,EGS_4106_71365,halpha_broad_fwhm,1010.0,200.0,100.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410671365_baccus26__log_lbol,EGS410671365_baccus26,EGS_4106_71365,log_lbol,43.8,0.0176,0.0193,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410671365_baccus26__edd_ratio,EGS410671365_baccus26,EGS_4106_71365,edd_ratio,0.7263,0.0295,0.03,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423348449_baccus26__log_mbh,RUBIES423348449_baccus26,RUBIES_4233_48449,log_mbh,5.59,0.068,0.114,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423348449_baccus26__halpha_broad_fwhm,RUBIES423348449_baccus26,RUBIES_4233_48449,halpha_broad_fwhm,1030.0,300.0,230.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423348449_baccus26__log_lbol,RUBIES423348449_baccus26,RUBIES_4233_48449,log_lbol,43.9,0.0195,0.0328,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423348449_baccus26__edd_ratio,RUBIES423348449_baccus26,RUBIES_4233_48449,edd_ratio,1.4932,0.1966,0.2,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO35671552_baccus26__log_mbh,VALENTINO35671552_baccus26,VALENTINO_3567_1552,log_mbh,7.2,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO35671552_baccus26__halpha_broad_fwhm,VALENTINO35671552_baccus26,VALENTINO_3567_1552,halpha_broad_fwhm,2640.0,100.0,80.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO35671552_baccus26__log_lbol,VALENTINO35671552_baccus26,VALENTINO_3567_1552,log_lbol,44.5,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO35671552_baccus26__edd_ratio,VALENTINO35671552_baccus26,VALENTINO_3567_1552,edd_ratio,0.1546,0.0013,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118139353_baccus26__log_mbh,JADES118139353_baccus26,JADES_1181_39353,log_mbh,5.96,0.0322,0.0454,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118139353_baccus26__halpha_broad_fwhm,JADES118139353_baccus26,JADES_1181_39353,halpha_broad_fwhm,1180.0,660.0,190.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118139353_baccus26__log_lbol,JADES118139353_baccus26,JADES_1181_39353,log_lbol,43.9,0.0205,0.0344,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118139353_baccus26__edd_ratio,JADES118139353_baccus26,JADES_1181_39353,edd_ratio,0.625,0.0294,0.04,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118168797_baccus26__log_mbh,JADES118168797_baccus26,JADES_1181_68797,log_mbh,7.82,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118168797_baccus26__halpha_broad_fwhm,JADES118168797_baccus26,JADES_1181_68797,halpha_broad_fwhm,3250.0,60.0,30.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118168797_baccus26__log_lbol,JADES118168797_baccus26,JADES_1181_68797,log_lbol,45.2,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118168797_baccus26__edd_ratio,JADES118168797_baccus26,JADES_1181_68797,edd_ratio,0.185,0.0007,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233166271_baccus26__log_mbh,RUBIES4233166271_baccus26,RUBIES_4233_166271,log_mbh,6.4,0.0438,0.0444,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233166271_baccus26__halpha_broad_fwhm,RUBIES4233166271_baccus26,RUBIES_4233_166271,halpha_broad_fwhm,1610.0,390.0,360.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233166271_baccus26__log_lbol,RUBIES4233166271_baccus26,RUBIES_4233_166271,log_lbol,44.0,0.034,0.0301,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233166271_baccus26__edd_ratio,RUBIES4233166271_baccus26,RUBIES_4233_166271,edd_ratio,0.2796,0.0181,0.02,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO356744330_baccus26__log_mbh,VALENTINO356744330_baccus26,VALENTINO_3567_44330,log_mbh,6.63,0.0241,0.028,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO356744330_baccus26__halpha_broad_fwhm,VALENTINO356744330_baccus26,VALENTINO_3567_44330,halpha_broad_fwhm,1830.0,670.0,390.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO356744330_baccus26__log_lbol,VALENTINO356744330_baccus26,VALENTINO_3567_44330,log_lbol,44.2,0.0394,0.0541,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,VALENTINO356744330_baccus26__edd_ratio,VALENTINO356744330_baccus26,VALENTINO_3567_44330,edd_ratio,0.2703,0.0227,0.02,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267414_baccus26__log_mbh,GDN267414_baccus26,GDN_2674_14,log_mbh,7.69,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267414_baccus26__halpha_broad_fwhm,GDN267414_baccus26,GDN_2674_14,halpha_broad_fwhm,3520.0,60.0,60.0,detection,km/s,published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267414_baccus26__log_lbol,GDN267414_baccus26,GDN_2674_14,log_lbol,44.8,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267414_baccus26__edd_ratio,GDN267414_baccus26,GDN_2674_14,edd_ratio,0.1092,0.0006,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118178773_baccus26__log_mbh,JADES118178773_baccus26,JADES_1181_78773,log_mbh,5.78,0.0156,0.0282,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118178773_baccus26__halpha_broad_fwhm,JADES118178773_baccus26,JADES_1181_78773,halpha_broad_fwhm,890.0,220.0,100.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118178773_baccus26__log_lbol,JADES118178773_baccus26,JADES_1181_78773,log_lbol,44.5,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,JADES118178773_baccus26__edd_ratio,JADES118178773_baccus26,JADES_1181_78773,edd_ratio,4.6524,0.1701,0.24,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267432_baccus26__log_mbh,GDN267432_baccus26,GDN_2674_32,log_mbh,6.51,0.0188,0.0184,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267432_baccus26__halpha_broad_fwhm,GDN267432_baccus26,GDN_2674_32,halpha_broad_fwhm,1790.0,220.0,190.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267432_baccus26__log_lbol,GDN267432_baccus26,GDN_2674_32,log_lbol,44.4,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN267432_baccus26__edd_ratio,GDN267432_baccus26,GDN_2674_32,edd_ratio,0.5579,0.0193,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233148866_baccus26__log_mbh,RUBIES4233148866_baccus26,RUBIES_4233_148866,log_mbh,6.37,0.0242,0.0296,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233148866_baccus26__halpha_broad_fwhm,RUBIES4233148866_baccus26,RUBIES_4233_148866,halpha_broad_fwhm,1410.0,230.0,160.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233148866_baccus26__log_lbol,RUBIES4233148866_baccus26,RUBIES_4233_148866,log_lbol,44.1,0.0165,0.0171,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233148866_baccus26__edd_ratio,RUBIES4233148866_baccus26,RUBIES_4233_148866,edd_ratio,0.4639,0.0157,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423317604_baccus26__log_mbh,RUBIES423317604_baccus26,RUBIES_4233_17604,log_mbh,6.19,0.023,0.0239,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423317604_baccus26__halpha_broad_fwhm,RUBIES423317604_baccus26,RUBIES_4233_17604,halpha_broad_fwhm,1260.0,150.0,110.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423317604_baccus26__log_lbol,RUBIES423317604_baccus26,RUBIES_4233_17604,log_lbol,44.0,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423317604_baccus26__edd_ratio,RUBIES423317604_baccus26,RUBIES_4233_17604,edd_ratio,0.5719,0.0123,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN2674934_baccus26__log_mbh,GDN2674934_baccus26,GDN_2674_934,log_mbh,6.41,0.0164,0.022,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN2674934_baccus26__halpha_broad_fwhm,GDN2674934_baccus26,GDN_2674_934,halpha_broad_fwhm,1670.0,160.0,130.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN2674934_baccus26__log_lbol,GDN2674934_baccus26,GDN_2674_934,log_lbol,44.3,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN2674934_baccus26__edd_ratio,GDN2674934_baccus26,GDN_2674_934,edd_ratio,0.5731,0.016,0.02,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633253190_baccus26__log_mbh,J022633253190_baccus26,J0226_3325_3190,log_mbh,6.19,0.0347,0.0468,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633253190_baccus26__halpha_broad_fwhm,J022633253190_baccus26,J0226_3325_3190,halpha_broad_fwhm,1280.0,370.0,250.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633253190_baccus26__log_lbol,J022633253190_baccus26,J0226_3325_3190,log_lbol,44.1,0.0211,0.0308,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633253190_baccus26__edd_ratio,J022633253190_baccus26,J0226_3325_3190,edd_ratio,0.5884,0.0293,0.04,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423324210_baccus26__log_mbh,RUBIES423324210_baccus26,RUBIES_4233_24210,log_mbh,6.22,0.039,0.049,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423324210_baccus26__halpha_broad_fwhm,RUBIES423324210_baccus26,RUBIES_4233_24210,halpha_broad_fwhm,1250.0,590.0,340.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423324210_baccus26__log_lbol,RUBIES423324210_baccus26,RUBIES_4233_24210,log_lbol,44.3,0.0144,0.0196,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423324210_baccus26__edd_ratio,RUBIES423324210_baccus26,RUBIES_4233_24210,edd_ratio,0.9811,0.0499,0.05,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0226332510867_baccus26__log_mbh,J0226332510867_baccus26,J0226_3325_10867,log_mbh,6.73,0.0519,0.0595,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0226332510867_baccus26__halpha_broad_fwhm,J0226332510867_baccus26,J0226_3325_10867,halpha_broad_fwhm,2150.0,710.0,480.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0226332510867_baccus26__log_lbol,J0226332510867_baccus26,J0226_3325_10867,log_lbol,44.2,0.0226,0.0254,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0226332510867_baccus26__edd_ratio,J0226332510867_baccus26,J0226_3325_10867,edd_ratio,0.2086,0.0122,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633259556_baccus26__log_mbh,J022633259556_baccus26,J0226_3325_9556,log_mbh,6.78,0.0375,0.0366,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633259556_baccus26__halpha_broad_fwhm,J022633259556_baccus26,J0226_3325_9556,halpha_broad_fwhm,1960.0,470.0,360.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633259556_baccus26__log_lbol,J022633259556_baccus26,J0226_3325_9556,log_lbol,44.3,0.0203,0.0165,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633259556_baccus26__edd_ratio,J022633259556_baccus26,J0226_3325_9556,edd_ratio,0.2515,0.0113,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633256699_baccus26__log_mbh,J022633256699_baccus26,J0226_3325_6699,log_mbh,8.3,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633256699_baccus26__halpha_broad_fwhm,J022633256699_baccus26,J0226_3325_6699,halpha_broad_fwhm,3400.0,70.0,40.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633256699_baccus26__log_lbol,J022633256699_baccus26,J0226_3325_6699,log_lbol,45.8,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J022633256699_baccus26__edd_ratio,J022633256699_baccus26,J0226_3325_6699,edd_ratio,0.2542,0.0011,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202812910_baccus26__log_mbh,J0910202812910_baccus26,J0910_2028_12910,log_mbh,8.58,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202812910_baccus26__halpha_broad_fwhm,J0910202812910_baccus26,J0910_2028_12910,halpha_broad_fwhm,4280.0,40.0,30.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202812910_baccus26__log_lbol,J0910202812910_baccus26,J0910_2028_12910,log_lbol,45.9,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202812910_baccus26__edd_ratio,J0910202812910_baccus26,J0910_2028_12910,edd_ratio,0.1742,0.0006,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202814306_baccus26__log_mbh,J0910202814306_baccus26,J0910_2028_14306,log_mbh,6.03,0.0421,0.0664,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202814306_baccus26__halpha_broad_fwhm,J0910202814306_baccus26,J0910_2028_14306,halpha_broad_fwhm,1140.0,440.0,180.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202814306_baccus26__log_lbol,J0910202814306_baccus26,J0910_2028_14306,log_lbol,44.1,0.022,0.0192,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,J0910202814306_baccus26__edd_ratio,J0910202814306_baccus26,J0910_2028_14306,edd_ratio,0.887,0.0482,0.05,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410647962_baccus26__log_mbh,EGS410647962_baccus26,EGS_4106_47962,log_mbh,6.89,0.029,0.0333,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410647962_baccus26__halpha_broad_fwhm,EGS410647962_baccus26,EGS_4106_47962,halpha_broad_fwhm,2430.0,200.0,160.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410647962_baccus26__log_lbol,EGS410647962_baccus26,EGS_4106_47962,log_lbol,44.4,0.01,0.0111,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,EGS410647962_baccus26__edd_ratio,EGS410647962_baccus26,EGS_4106_47962,edd_ratio,0.236,0.0042,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,AURORA1914100182_baccus26__log_mbh,AURORA1914100182_baccus26,AURORA_1914_100182,log_mbh,6.4,0.0415,0.0622,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,AURORA1914100182_baccus26__halpha_broad_fwhm,AURORA1914100182_baccus26,AURORA_1914_100182,halpha_broad_fwhm,1660.0,470.0,340.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,AURORA1914100182_baccus26__log_lbol,AURORA1914100182_baccus26,AURORA_1914_100182,log_lbol,44.4,0.01,0.0101,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,AURORA1914100182_baccus26__edd_ratio,AURORA1914100182_baccus26,AURORA_1914_100182,edd_ratio,0.8687,0.0706,0.08,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233925921_baccus26__log_mbh,RUBIES4233925921_baccus26,RUBIES_4233_925921,log_mbh,7.45,0.0281,0.0306,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233925921_baccus26__halpha_broad_fwhm,RUBIES4233925921_baccus26,RUBIES_4233_925921,halpha_broad_fwhm,3220.0,640.0,450.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233925921_baccus26__log_lbol,RUBIES4233925921_baccus26,RUBIES_4233_925921,log_lbol,44.6,0.0107,0.0114,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES4233925921_baccus26__edd_ratio,RUBIES4233925921_baccus26,RUBIES_4233_925921,edd_ratio,0.1144,0.0037,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,BLUEJAY181019945_baccus26__log_mbh,BLUEJAY181019945_baccus26,BLUEJAY_1810_19945,log_mbh,6.95,0.0294,0.0357,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,BLUEJAY181019945_baccus26__halpha_broad_fwhm,BLUEJAY181019945_baccus26,BLUEJAY_1810_19945,halpha_broad_fwhm,2140.0,320.0,270.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,BLUEJAY181019945_baccus26__log_lbol,BLUEJAY181019945_baccus26,BLUEJAY_1810_19945,log_lbol,44.6,0.01,0.0121,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,BLUEJAY181019945_baccus26__edd_ratio,BLUEJAY181019945_baccus26,BLUEJAY_1810_19945,edd_ratio,0.3739,0.0105,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423342803_baccus26__log_mbh,RUBIES423342803_baccus26,RUBIES_4233_42803,log_mbh,7.36,0.0482,0.0528,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423342803_baccus26__halpha_broad_fwhm,RUBIES423342803_baccus26,RUBIES_4233_42803,halpha_broad_fwhm,3260.0,780.0,760.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423342803_baccus26__log_lbol,RUBIES423342803_baccus26,RUBIES_4233_42803,log_lbol,44.4,0.0188,0.024,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,RUBIES423342803_baccus26__edd_ratio,RUBIES423342803_baccus26,RUBIES_4233_42803,edd_ratio,0.0923,0.0051,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN476233609_baccus26__log_mbh,GDN476233609_baccus26,GDN_4762_33609,log_mbh,7.39,0.0218,0.0242,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN476233609_baccus26__halpha_broad_fwhm,GDN476233609_baccus26,GDN_4762_33609,halpha_broad_fwhm,2790.0,260.0,240.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN476233609_baccus26__log_lbol,GDN476233609_baccus26,GDN_4762_33609,log_lbol,44.8,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GDN476233609_baccus26__edd_ratio,GDN476233609_baccus26,GDN_4762_33609,edd_ratio,0.1897,0.0028,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v2-dataset-catalogue,GLIMPSE13131_fei26__log_mbh,GLIMPSE13131_fei26,GLIMPSE-13131,log_mbh,5.86,0.07,0.04,detection,log10(Msun),published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE13131_fei26__halpha_broad_fwhm,GLIMPSE13131_fei26,GLIMPSE-13131,halpha_broad_fwhm,659.6,58.3,25.0,detection,km/s,published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE13131_fei26__log_mstar,GLIMPSE13131_fei26,GLIMPSE-13131,log_mstar,8.77,0.27,0.9,detection,log10(Msun),published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE13131_fei26__log_lbol,GLIMPSE13131_fei26,GLIMPSE-13131,log_lbol,44.29,0.05,0.05,detection,log10(erg/s),published_symmetric_1sigma,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE13131_fei26__edd_ratio,GLIMPSE13131_fei26,GLIMPSE-13131,edd_ratio,1.8,0.22,0.21,detection,dimensionless,published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE13131_fei26__lensing_mu,GLIMPSE13131_fei26,GLIMPSE-13131,lensing_mu,1.3,,,detection,dimensionless,not_published,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE5536_fei26__log_mbh,GLIMPSE5536_fei26,GLIMPSE-5536,log_mbh,6.6,0.05,0.06,detection,log10(Msun),published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE5536_fei26__halpha_broad_fwhm,GLIMPSE5536_fei26,GLIMPSE-5536,halpha_broad_fwhm,1352.3,75.9,77.2,detection,km/s,published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE5536_fei26__log_mstar,GLIMPSE5536_fei26,GLIMPSE-5536,log_mstar,9.74,0.03,0.03,detection,log10(Msun),published_symmetric_1sigma,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE5536_fei26__log_lbol,GLIMPSE5536_fei26,GLIMPSE-5536,log_lbol,44.46,0.02,0.02,detection,log10(erg/s),published_symmetric_1sigma,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE5536_fei26__edd_ratio,GLIMPSE5536_fei26,GLIMPSE-5536,edd_ratio,0.48,0.02,0.02,detection,dimensionless,published_symmetric_1sigma,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE5536_fei26__lensing_mu,GLIMPSE5536_fei26,GLIMPSE-5536,lensing_mu,1.2,,,detection,dimensionless,not_published,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE11026_fei26__log_mbh,GLIMPSE11026_fei26,GLIMPSE-11026,log_mbh,6.81,0.04,0.04,detection,log10(Msun),published_symmetric_1sigma,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE11026_fei26__halpha_broad_fwhm,GLIMPSE11026_fei26,GLIMPSE-11026,halpha_broad_fwhm,1815.5,86.0,79.8,detection,km/s,published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE11026_fei26__log_mstar,GLIMPSE11026_fei26,GLIMPSE-11026,log_mstar,7.81,0.15,0.23,detection,log10(Msun),published_asymmetric,Tables 1 and 2
v2-dataset-catalogue,GLIMPSE11026_fei26__log_lbol,GLIMPSE11026_fei26,GLIMPSE-11026,log_lbol,44.37,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,Tables 1 and 2
